Block2Type,Block2Stim,Block2Corr
Fix2,stimuli/Small/1.jpg,left
Fix1,stimuli/Healthy/19.jpg,right
Fix1,stimuli/Healthy/39.jpg,right
Cond,stimuli/Sad/58.jpg,left
Fix2,stimuli/Small/20.jpg,left
Fix2,stimuli/Small/57.jpg,left
Cond,stimuli/Sad/4.jpg,right
Fix1,stimuli/Healthy/32.jpg,right
Cond,stimuli/Sad/12.jpg,left
Fix2,stimuli/Small/60.jpg,left
Fix1,stimuli/Healthy/3.jpg,right
Fix2,stimuli/Small/51.jpg,left
Fix2,stimuli/Small/25.jpg,left
Fix1,stimuli/Healthy/63.jpg,right
Cond,stimuli/Sad/7.jpg,left
Fix1,stimuli/Healthy/45.jpg,right
Fix2,stimuli/Small/24.jpg,left
Cond,stimuli/Sad/3.jpg,right
Fix2,stimuli/Small/50.jpg,left
Fix1,stimuli/Healthy/4.jpg,right
Cond,stimuli/Sad/47.jpg,left
Cond,stimuli/Sad/24.jpg,right
Fix1,stimuli/Healthy/51.jpg,right
Fix2,stimuli/Small/36.jpg,left
Fix1,stimuli/Healthy/67.jpg,right
Fix1,stimuli/Healthy/60.jpg,right
Cond,stimuli/Sad/30.jpg,left
Cond,stimuli/Sad/13.jpg,right
Fix2,stimuli/Small/44.jpg,left
Fix2,stimuli/Small/34.jpg,left
Cond,stimuli/Sad/56.jpg,right
Fix2,stimuli/Small/28.jpg,left
Cond,stimuli/Sad/25.jpg,right
Fix2,stimuli/Small/48.jpg,left
Cond,stimuli/Sad/49.jpg,right
Fix2,stimuli/Small/56.jpg,left
Fix2,stimuli/Small/12.jpg,left
Fix2,stimuli/Small/54.jpg,left
Cond,stimuli/Sad/20.jpg,right
Fix2,stimuli/Small/39.jpg,left
Cond,stimuli/Sad/50.jpg,right
Fix2,stimuli/Small/8.jpg,left
Cond,stimuli/Sad/11.jpg,right
Fix1,stimuli/Healthy/43.jpg,right
Fix2,stimuli/Small/30.jpg,left
Fix1,stimuli/Healthy/42.jpg,right
Fix2,stimuli/Small/16.jpg,left
Fix1,stimuli/Healthy/10.jpg,right
Fix1,stimuli/Healthy/22.jpg,right
Fix2,stimuli/Small/10.jpg,left
Fix2,stimuli/Small/29.jpg,left
Fix1,stimuli/Healthy/30.jpg,right
Fix2,stimuli/Small/33.jpg,left
Fix2,stimuli/Small/45.jpg,left
Fix2,stimuli/Small/41.jpg,left
Cond,stimuli/Sad/36.jpg,right
Fix1,stimuli/Healthy/27.jpg,right
Cond,stimuli/Sad/0.jpg,left
Fix1,stimuli/Healthy/64.jpg,right
Fix1,stimuli/Healthy/59.jpg,right
Cond,stimuli/Sad/39.jpg,left
Cond,stimuli/Sad/33.jpg,right
Fix1,stimuli/Healthy/21.jpg,right
Cond,stimuli/Sad/22.jpg,left
Fix1,stimuli/Healthy/12.jpg,right
Cond,stimuli/Sad/43.jpg,left
Cond,stimuli/Sad/53.jpg,right
Fix1,stimuli/Healthy/11.jpg,right
Fix2,stimuli/Small/58.jpg,left
Cond,stimuli/Sad/42.jpg,right
Fix1,stimuli/Healthy/37.jpg,right
Cond,stimuli/Sad/52.jpg,left
Fix2,stimuli/Small/26.jpg,left
Fix1,stimuli/Healthy/9.jpg,right
Fix1,stimuli/Healthy/53.jpg,right
Fix2,stimuli/Small/6.jpg,left
Cond,stimuli/Sad/40.jpg,right
Fix1,stimuli/Healthy/57.jpg,right
Cond,stimuli/Sad/10.jpg,left
Fix2,stimuli/Small/23.jpg,left
Fix2,stimuli/Small/9.jpg,left
Cond,stimuli/Sad/54.jpg,right
Fix1,stimuli/Healthy/0.jpg,right
Fix1,stimuli/Healthy/36.jpg,right
Fix2,stimuli/Small/47.jpg,left
Fix1,stimuli/Healthy/17.jpg,right
Cond,stimuli/Sad/57.jpg,left
Fix1,stimuli/Healthy/69.jpg,right
Fix1,stimuli/Healthy/49.jpg,right
Fix2,stimuli/Small/42.jpg,left
Fix1,stimuli/Healthy/50.jpg,right
Fix1,stimuli/Healthy/34.jpg,right
Fix2,stimuli/Small/19.jpg,left
Fix2,stimuli/Small/46.jpg,left
Cond,stimuli/Sad/35.jpg,right
Fix2,stimuli/Small/4.jpg,left
Fix2,stimuli/Small/27.jpg,left
Fix1,stimuli/Healthy/56.jpg,right
Fix2,stimuli/Small/18.jpg,left
Fix2,stimuli/Small/38.jpg,left
Cond,stimuli/Sad/41.jpg,right
Fix1,stimuli/Healthy/40.jpg,right
Fix1,stimuli/Healthy/7.jpg,right
Fix2,stimuli/Small/32.jpg,left
Fix2,stimuli/Small/7.jpg,left
Fix2,stimuli/Small/40.jpg,left
Fix1,stimuli/Healthy/15.jpg,right
Fix1,stimuli/Healthy/55.jpg,right
Fix1,stimuli/Healthy/35.jpg,right
Cond,stimuli/Sad/9.jpg,left
Cond,stimuli/Sad/59.jpg,right
Cond,stimuli/Sad/28.jpg,left
Cond,stimuli/Sad/6.jpg,right
Cond,stimuli/Sad/27.jpg,left
Cond,stimuli/Sad/55.jpg,right
Fix2,stimuli/Small/14.jpg,left
Fix2,stimuli/Small/35.jpg,left
Cond,stimuli/Sad/23.jpg,right
Fix2,stimuli/Small/59.jpg,left
Fix2,stimuli/Small/21.jpg,left
Cond,stimuli/Sad/14.jpg,right
Fix1,stimuli/Healthy/23.jpg,right
Fix1,stimuli/Healthy/62.jpg,right
Cond,stimuli/Sad/18.jpg,left
Cond,stimuli/Sad/8.jpg,right
Fix2,stimuli/Small/5.jpg,left
Fix2,stimuli/Small/0.jpg,left
Fix2,stimuli/Small/49.jpg,left
Cond,stimuli/Sad/5.jpg,right
Cond,stimuli/Sad/15.jpg,left
Cond,stimuli/Sad/46.jpg,right
Fix2,stimuli/Small/15.jpg,left
Fix1,stimuli/Healthy/13.jpg,right
Fix1,stimuli/Healthy/29.jpg,right
Fix2,stimuli/Small/55.jpg,left
Fix1,stimuli/Healthy/41.jpg,right
Fix2,stimuli/Small/13.jpg,left
Cond,stimuli/Sad/26.jpg,right
Cond,stimuli/Sad/2.jpg,left
Fix1,stimuli/Healthy/66.jpg,right
Fix1,stimuli/Healthy/44.jpg,right
Fix1,stimuli/Healthy/31.jpg,right
Cond,stimuli/Sad/32.jpg,left
Cond,stimuli/Sad/44.jpg,right
Cond,stimuli/Sad/1.jpg,left
Cond,stimuli/Sad/51.jpg,right
Fix2,stimuli/Small/22.jpg,left
Fix1,stimuli/Healthy/8.jpg,right
Cond,stimuli/Sad/48.jpg,left
Fix1,stimuli/Healthy/6.jpg,right
Fix2,stimuli/Small/17.jpg,left
Cond,stimuli/Sad/21.jpg,right
Fix1,stimuli/Healthy/46.jpg,right
Cond,stimuli/Sad/16.jpg,left
Fix1,stimuli/Healthy/38.jpg,right
Cond,stimuli/Sad/17.jpg,left
Cond,stimuli/Sad/19.jpg,right
Fix1,stimuli/Healthy/33.jpg,right
Fix1,stimuli/Healthy/47.jpg,right
Fix2,stimuli/Small/52.jpg,left
Fix1,stimuli/Healthy/20.jpg,right
Fix2,stimuli/Small/37.jpg,left
Fix1,stimuli/Healthy/26.jpg,right
Cond,stimuli/Sad/29.jpg,left
Cond,stimuli/Sad/45.jpg,right
Cond,stimuli/Sad/34.jpg,left
Fix1,stimuli/Healthy/5.jpg,right
Fix2,stimuli/Small/2.jpg,left
Cond,stimuli/Sad/37.jpg,right
Cond,stimuli/Sad/38.jpg,left
Fix1,stimuli/Healthy/58.jpg,right
Cond,stimuli/Sad/31.jpg,left
Fix2,stimuli/Small/43.jpg,left
Fix1,stimuli/Healthy/14.jpg,right
Fix1,stimuli/Healthy/1.jpg,right
Fix2,stimuli/Small/31.JPG,left
Fix1,stimuli/Healthy/54.jpg,right
Fix1,stimuli/Healthy/61.jpg,right
Fix2,stimuli/Small/11.jpg,left
Fix2,stimuli/Small/53.jpg,left
