Block2Type,Block2Stim,Block2Corr
Fix1,stimuli/Sad/10.jpg,left
Fix1,stimuli/Sad/34.jpg,left
Fix2,stimuli/School/47.jpg,right
Fix1,stimuli/Sad/19.jpg,left
Fix2,stimuli/School/41.jpg,right
Fix2,stimuli/School/32.jpg,right
Cond,stimuli/Soft/45.jpg,left
Fix1,stimuli/Sad/31.jpg,left
Fix2,stimuli/School/19.jpg,right
Cond,stimuli/Soft/55.jpg,left
Cond,stimuli/Soft/8.jpg,right
Fix1,stimuli/Sad/17.jpg,left
Fix2,stimuli/School/1.jpg,right
Fix1,stimuli/Sad/52.jpg,left
Cond,stimuli/Soft/15.jpg,right
Fix2,stimuli/School/51.jpg,right
Cond,stimuli/Soft/4.jpg,left
Cond,stimuli/Soft/19.jpg,right
Fix1,stimuli/Sad/3.jpg,left
Cond,stimuli/Soft/7.jpg,right
Cond,stimuli/Soft/3.jpg,left
Cond,stimuli/Soft/46.jpg,right
Cond,stimuli/Soft/32.jpg,left
Fix2,stimuli/School/12.jpg,right
Cond,stimuli/Soft/34.jpg,left
Cond,stimuli/Soft/43.jpg,right
Cond,stimuli/Soft/56.jpg,left
Fix2,stimuli/School/33.jpg,right
Fix1,stimuli/Sad/50.jpg,left
Fix1,stimuli/Sad/39.jpg,left
Fix2,stimuli/School/16.jpg,right
Cond,stimuli/Soft/49.jpg,left
Fix1,stimuli/Sad/25.jpg,left
Fix1,stimuli/Sad/49.jpg,left
Cond,stimuli/Soft/30.jpg,right
Fix2,stimuli/School/50.jpg,right
Cond,stimuli/Soft/59.jpg,left
Fix2,stimuli/School/57.jpg,right
Cond,stimuli/Soft/38.jpg,left
Cond,stimuli/Soft/16.jpg,right
Cond,stimuli/Soft/36.jpg,left
Cond,stimuli/Soft/2.jpg,right
Fix1,stimuli/Sad/33.jpg,left
Fix1,stimuli/Sad/32.jpg,left
Fix2,stimuli/School/48.jpg,right
Cond,stimuli/Soft/31.jpg,left
Fix2,stimuli/School/25.jpg,right
Fix1,stimuli/Sad/44.jpg,left
Fix1,stimuli/Sad/53.jpg,left
Cond,stimuli/Soft/28.jpg,right
Fix2,stimuli/School/37.jpg,right
Fix1,stimuli/Sad/48.jpg,left
Fix2,stimuli/School/39.jpg,right
Fix2,stimuli/School/3.jpg,right
Cond,stimuli/Soft/10.jpg,left
Fix1,stimuli/Sad/26.jpg,left
Fix2,stimuli/School/22.jpg,right
Fix2,stimuli/School/29.jpg,right
Fix1,stimuli/Sad/12.jpg,left
Fix2,stimuli/School/13.jpg,right
Fix2,stimuli/School/28.jpg,right
Cond,stimuli/Soft/40.jpg,left
Cond,stimuli/Soft/13.jpg,right
Fix1,stimuli/Sad/47.jpg,left
Fix1,stimuli/Sad/9.jpg,left
Fix2,stimuli/School/9.jpg,right
Fix1,stimuli/Sad/42.jpg,left
Fix2,stimuli/School/45.jpg,right
Fix2,stimuli/School/43.jpg,right
Fix1,stimuli/Sad/14.jpg,left
Fix1,stimuli/Sad/41.jpg,left
Fix2,stimuli/School/42.jpg,right
Fix2,stimuli/School/17.jpg,right
Fix1,stimuli/Sad/56.jpg,left
Fix2,stimuli/School/20.jpg,right
Fix2,stimuli/School/27.jpg,right
Fix2,stimuli/School/52.jpg,right
Fix2,stimuli/School/8.jpg,right
Fix2,stimuli/School/53.jpg,right
Fix1,stimuli/Sad/21.jpg,left
Cond,stimuli/Soft/18.jpg,right
Cond,stimuli/Soft/11.jpg,left
Fix2,stimuli/School/24.jpg,right
Fix2,stimuli/School/56.jpg,right
Cond,stimuli/Soft/54.jpg,left
Cond,stimuli/Soft/58.jpg,right
Fix2,stimuli/School/5.jpg,right
Fix2,stimuli/School/4.jpg,right
Cond,stimuli/Soft/22.jpg,left
Fix1,stimuli/Sad/11.jpg,left
Fix2,stimuli/School/54.jpg,right
Fix1,stimuli/Sad/5.jpg,left
Fix2,stimuli/School/2.jpg,right
Fix2,stimuli/School/14.jpg,right
Fix1,stimuli/Sad/36.jpg,left
Fix2,stimuli/School/21.jpg,right
Fix1,stimuli/Sad/0.jpg,left
Fix1,stimuli/Sad/22.jpg,left
Fix1,stimuli/Sad/15.jpg,left
Cond,stimuli/Soft/25.jpg,right
Cond,stimuli/Soft/52.jpg,left
Cond,stimuli/Soft/57.jpg,right
Cond,stimuli/Soft/53.jpg,left
Fix1,stimuli/Sad/7.jpg,left
Fix2,stimuli/School/31.jpg,right
Cond,stimuli/Soft/6.jpg,left
Fix1,stimuli/Sad/57.jpg,left
Cond,stimuli/Soft/24.jpg,right
Fix2,stimuli/School/59.jpg,right
Cond,stimuli/Soft/35.jpg,left
Fix1,stimuli/Sad/59.jpg,left
Cond,stimuli/Soft/37.jpg,right
Fix1,stimuli/Sad/20.jpg,left
Fix1,stimuli/Sad/2.jpg,left
Fix1,stimuli/Sad/45.jpg,left
Fix1,stimuli/Sad/4.jpg,left
Fix1,stimuli/Sad/27.jpg,left
Fix2,stimuli/School/18.jpg,right
Cond,stimuli/Soft/51.jpg,left
Fix2,stimuli/School/44.jpg,right
Fix2,stimuli/School/30.jpg,right
Fix1,stimuli/Sad/18.jpg,left
Fix1,stimuli/Sad/13.jpg,left
Cond,stimuli/Soft/23.jpg,right
Cond,stimuli/Soft/5.jpg,left
Fix1,stimuli/Sad/28.jpg,left
Cond,stimuli/Soft/21.jpg,right
Cond,stimuli/Soft/42.jpg,left
Cond,stimuli/Soft/27.jpg,right
Fix2,stimuli/School/35.jpg,right
Fix1,stimuli/Sad/46.jpg,left
Fix1,stimuli/Sad/55.jpg,left
Cond,stimuli/Soft/12.jpg,right
Fix2,stimuli/School/15.jpg,right
Fix2,stimuli/School/10.jpg,right
Cond,stimuli/Soft/1.jpg,left
Fix1,stimuli/Sad/58.jpg,left
Fix1,stimuli/Sad/40.jpg,left
Fix2,stimuli/School/7.jpg,right
Fix1,stimuli/Sad/51.jpg,left
Cond,stimuli/Soft/44.jpg,right
Cond,stimuli/Soft/26.jpg,left
Cond,stimuli/Soft/39.jpg,right
Fix2,stimuli/School/55.jpg,right
Fix2,stimuli/School/36.jpg,right
Fix1,stimuli/Sad/1.jpg,left
Fix1,stimuli/Sad/8.jpg,left
Fix2,stimuli/School/58.jpg,right
Cond,stimuli/Soft/17.jpg,left
Cond,stimuli/Soft/0.jpg,right
Fix2,stimuli/School/38.jpg,right
Fix1,stimuli/Sad/54.jpg,left
Fix1,stimuli/Sad/16.jpg,left
Fix1,stimuli/Sad/35.jpg,left
Cond,stimuli/Soft/29.jpg,right
Cond,stimuli/Soft/20.jpg,left
Fix2,stimuli/School/40.jpg,right
Fix2,stimuli/School/26.jpg,right
Fix1,stimuli/Sad/24.jpg,left
Cond,stimuli/Soft/47.jpg,right
Fix2,stimuli/School/34.jpg,right
Fix1,stimuli/Sad/6.jpg,left
Cond,stimuli/Soft/33.jpg,right
Fix2,stimuli/School/49.jpg,right
Fix1,stimuli/Sad/43.jpg,left
Fix1,stimuli/Sad/23.jpg,left
Fix1,stimuli/Sad/38.jpg,left
Fix1,stimuli/Sad/29.jpg,left
Cond,stimuli/Soft/48.jpg,right
Cond,stimuli/Soft/41.jpg,left
Fix1,stimuli/Sad/30.jpg,left
Fix2,stimuli/School/46.jpg,right
Cond,stimuli/Soft/14.jpg,left
