Block1Type,Block1Stim,Block1Corr
Fix1,stimuli/Healthy/60.jpg,left
Fix1,stimuli/Healthy/33.jpg,left
Fix1,stimuli/Healthy/61.jpg,left
Fix2,stimuli/School/0.jpg,right
Fix1,stimuli/Healthy/37.jpg,left
Fix1,stimuli/Healthy/43.jpg,left
Cond,stimuli/Sad/11.jpg,right
Fix1,stimuli/Healthy/39.jpg,left
Fix1,stimuli/Healthy/47.jpg,left
Fix2,stimuli/School/23.jpg,right
Cond,stimuli/Sad/56.jpg,left
Fix1,stimuli/Healthy/2.jpg,left
Fix2,stimuli/School/11.jpg,right
Cond,stimuli/Sad/55.jpg,left
Fix1,stimuli/Healthy/34.jpg,left
Fix1,stimuli/Healthy/52.jpg,left
Fix1,stimuli/Healthy/48.jpg,left
Cond,stimuli/Sad/52.jpg,right
Fix2,stimuli/School/5.jpg,right
Cond,stimuli/Sad/13.jpg,left
Cond,stimuli/Sad/41.jpg,right
Cond,stimuli/Sad/33.jpg,left
Fix2,stimuli/School/52.jpg,right
Fix1,stimuli/Healthy/68.jpg,left
Fix2,stimuli/School/27.jpg,right
Cond,stimuli/Sad/21.jpg,left
Fix2,stimuli/School/6.jpg,right
Fix2,stimuli/School/57.jpg,right
Fix2,stimuli/School/17.jpg,right
Fix1,stimuli/Healthy/49.jpg,left
Fix1,stimuli/Healthy/0.jpg,left
Cond,stimuli/Sad/6.jpg,right
Fix1,stimuli/Healthy/62.jpg,left
Fix2,stimuli/School/41.jpg,right
Cond,stimuli/Sad/5.jpg,left
Fix2,stimuli/School/45.jpg,right
Cond,stimuli/Sad/57.jpg,left
Fix2,stimuli/School/46.jpg,right
Fix2,stimuli/School/37.jpg,right
Cond,stimuli/Sad/9.jpg,left
Cond,stimuli/Sad/16.jpg,right
Fix1,stimuli/Healthy/17.jpg,left
Fix1,stimuli/Healthy/45.jpg,left
Fix1,stimuli/Healthy/59.jpg,left
Fix1,stimuli/Healthy/41.jpg,left
Cond,stimuli/Sad/0.jpg,right
Cond,stimuli/Sad/4.jpg,left
Fix2,stimuli/School/12.jpg,right
Fix1,stimuli/Healthy/46.jpg,left
Fix2,stimuli/School/59.jpg,right
Fix2,stimuli/School/31.jpg,right
Fix2,stimuli/School/7.jpg,right
Fix2,stimuli/School/8.jpg,right
Fix2,stimuli/School/47.jpg,right
Fix2,stimuli/School/33.jpg,right
Cond,stimuli/Sad/14.jpg,left
Fix1,stimuli/Healthy/18.jpg,left
Fix1,stimuli/Healthy/24.jpg,left
Cond,stimuli/Sad/47.jpg,right
Fix2,stimuli/School/35.jpg,right
Fix1,stimuli/Healthy/42.jpg,left
Cond,stimuli/Sad/53.jpg,right
Fix2,stimuli/School/4.jpg,right
Cond,stimuli/Sad/59.jpg,left
Fix2,stimuli/School/51.jpg,right
Cond,stimuli/Sad/20.jpg,left
Fix1,stimuli/Healthy/32.jpg,left
Fix1,stimuli/Healthy/29.jpg,left
Cond,stimuli/Sad/19.jpg,right
Fix1,stimuli/Healthy/50.jpg,left
Fix1,stimuli/Healthy/36.jpg,left
Fix2,stimuli/School/39.jpg,right
Fix2,stimuli/School/32.jpg,right
Fix2,stimuli/School/30.jpg,right
Cond,stimuli/Sad/40.jpg,left
Fix2,stimuli/School/44.jpg,right
Fix2,stimuli/School/13.jpg,right
Cond,stimuli/Sad/2.jpg,left
Fix1,stimuli/Healthy/9.jpg,left
Cond,stimuli/Sad/25.jpg,right
Fix1,stimuli/Healthy/12.jpg,left
Cond,stimuli/Sad/8.jpg,right
Cond,stimuli/Sad/12.jpg,left
Cond,stimuli/Sad/39.jpg,right
Fix1,stimuli/Healthy/44.jpg,left
Cond,stimuli/Sad/26.jpg,right
Fix1,stimuli/Healthy/3.jpg,left
Fix2,stimuli/School/58.jpg,right
Fix1,stimuli/Healthy/63.jpg,left
Fix2,stimuli/School/22.jpg,right
Cond,stimuli/Sad/36.jpg,left
Fix2,stimuli/School/43.jpg,right
Cond,stimuli/Sad/48.jpg,left
Fix1,stimuli/Healthy/67.jpg,left
Fix2,stimuli/School/2.jpg,right
Fix1,stimuli/Healthy/40.jpg,left
Fix2,stimuli/School/10.jpg,right
Cond,stimuli/Sad/37.jpg,left
Fix2,stimuli/School/18.jpg,right
Fix2,stimuli/School/16.jpg,right
Fix1,stimuli/Healthy/21.jpg,left
Cond,stimuli/Sad/7.jpg,right
Fix1,stimuli/Healthy/51.jpg,left
Fix1,stimuli/Healthy/23.jpg,left
Cond,stimuli/Sad/58.jpg,right
Cond,stimuli/Sad/38.jpg,left
Cond,stimuli/Sad/28.jpg,right
Fix2,stimuli/School/3.jpg,right
Fix2,stimuli/School/55.jpg,right
Fix2,stimuli/School/1.jpg,right
Cond,stimuli/Sad/23.jpg,left
Cond,stimuli/Sad/34.jpg,right
Fix1,stimuli/Healthy/38.jpg,left
Cond,stimuli/Sad/51.jpg,right
Cond,stimuli/Sad/29.jpg,left
Fix2,stimuli/School/26.jpg,right
Cond,stimuli/Sad/43.jpg,left
Fix1,stimuli/Healthy/11.jpg,left
Fix1,stimuli/Healthy/20.jpg,left
Fix1,stimuli/Healthy/54.jpg,left
Fix2,stimuli/School/9.jpg,right
Fix1,stimuli/Healthy/14.jpg,left
Cond,stimuli/Sad/44.jpg,right
Fix2,stimuli/School/19.jpg,right
Fix1,stimuli/Healthy/65.jpg,left
Cond,stimuli/Sad/10.jpg,right
Cond,stimuli/Sad/54.jpg,left
Fix2,stimuli/School/15.jpg,right
Fix2,stimuli/School/29.jpg,right
Fix2,stimuli/School/21.jpg,right
Fix1,stimuli/Healthy/64.jpg,left
Cond,stimuli/Sad/31.jpg,right
Fix2,stimuli/School/54.jpg,right
Cond,stimuli/Sad/50.jpg,left
Fix1,stimuli/Healthy/15.jpg,left
Fix2,stimuli/School/56.jpg,right
Fix2,stimuli/School/20.jpg,right
Fix2,stimuli/School/49.jpg,right
Cond,stimuli/Sad/45.jpg,left
Cond,stimuli/Sad/32.jpg,right
Fix2,stimuli/School/25.jpg,right
Cond,stimuli/Sad/49.jpg,left
Cond,stimuli/Sad/18.jpg,right
Fix1,stimuli/Healthy/57.jpg,left
Cond,stimuli/Sad/17.jpg,right
Fix1,stimuli/Healthy/6.jpg,left
Fix2,stimuli/School/53.jpg,right
Fix1,stimuli/Healthy/26.jpg,left
Fix2,stimuli/School/28.jpg,right
Fix2,stimuli/School/40.jpg,right
Cond,stimuli/Sad/42.jpg,left
Cond,stimuli/Sad/15.jpg,right
Fix2,stimuli/School/24.jpg,right
Cond,stimuli/Sad/27.jpg,left
Fix2,stimuli/School/50.jpg,right
Fix1,stimuli/Healthy/16.jpg,left
Fix1,stimuli/Healthy/58.jpg,left
Fix1,stimuli/Healthy/27.jpg,left
Fix1,stimuli/Healthy/1.jpg,left
Cond,stimuli/Sad/3.jpg,right
Fix1,stimuli/Healthy/53.jpg,left
Cond,stimuli/Sad/24.jpg,right
Cond,stimuli/Sad/35.jpg,left
Fix2,stimuli/School/34.jpg,right
Cond,stimuli/Sad/22.jpg,left
Fix1,stimuli/Healthy/4.jpg,left
Cond,stimuli/Sad/1.jpg,right
Fix1,stimuli/Healthy/31.jpg,left
Cond,stimuli/Sad/46.jpg,right
Fix2,stimuli/School/36.jpg,right
Fix1,stimuli/Healthy/5.jpg,left
Fix1,stimuli/Healthy/28.jpg,left
Cond,stimuli/Sad/30.jpg,right
Fix2,stimuli/School/14.jpg,right
Fix2,stimuli/School/48.jpg,right
Fix2,stimuli/School/42.jpg,right
Fix2,stimuli/School/38.jpg,right
Fix1,stimuli/Healthy/8.jpg,left
Fix1,stimuli/Healthy/25.jpg,left
Fix1,stimuli/Healthy/10.jpg,left
