Block2Type,Block2Stim,Block2Corr
Fix2,stimuli/Small/14.jpg,left
Fix1,stimuli/Soft/17.jpg,right
Fix2,stimuli/Small/12.jpg,left
Fix2,stimuli/Small/3.jpg,left
Cond,stimuli/School/24.jpg,right
Fix2,stimuli/Small/16.jpg,left
Fix1,stimuli/Soft/2.jpg,right
Fix2,stimuli/Small/9.jpg,left
Fix1,stimuli/Soft/48.jpg,right
Fix2,stimuli/Small/49.jpg,left
Fix2,stimuli/Small/23.jpg,left
Fix1,stimuli/Soft/41.jpg,right
Fix2,stimuli/Small/44.jpg,left
Fix2,stimuli/Small/39.jpg,left
Fix1,stimuli/Soft/55.jpg,right
Cond,stimuli/School/18.jpg,left
Cond,stimuli/School/40.jpg,right
Fix1,stimuli/Soft/19.jpg,right
Cond,stimuli/School/55.jpg,left
Fix2,stimuli/Small/47.jpg,left
Fix2,stimuli/Small/32.jpg,left
Fix2,stimuli/Small/1.jpg,left
Fix1,stimuli/Soft/51.jpg,right
Cond,stimuli/School/43.jpg,left
Fix1,stimuli/Soft/3.jpg,right
Fix2,stimuli/Small/21.jpg,left
Fix1,stimuli/Soft/24.jpg,right
Fix2,stimuli/Small/45.jpg,left
Fix2,stimuli/Small/52.jpg,left
Fix2,stimuli/Small/22.jpg,left
Cond,stimuli/School/35.jpg,right
Cond,stimuli/School/45.jpg,left
Fix2,stimuli/Small/28.jpg,left
Fix1,stimuli/Soft/6.jpg,right
Fix2,stimuli/Small/18.jpg,left
Cond,stimuli/School/50.jpg,right
Fix2,stimuli/Small/5.jpg,left
Cond,stimuli/School/10.jpg,right
Fix1,stimuli/Soft/21.jpg,right
Fix2,stimuli/Small/36.jpg,left
Fix1,stimuli/Soft/28.jpg,right
Fix2,stimuli/Small/17.jpg,left
Cond,stimuli/School/1.jpg,right
Fix2,stimuli/Small/31.JPG,left
Cond,stimuli/School/14.jpg,right
Cond,stimuli/School/2.jpg,left
Fix1,stimuli/Soft/13.jpg,right
Cond,stimuli/School/23.jpg,left
Fix1,stimuli/Soft/12.jpg,right
Fix1,stimuli/Soft/58.jpg,right
Fix2,stimuli/Small/40.jpg,left
Cond,stimuli/School/53.jpg,right
Cond,stimuli/School/29.jpg,left
Cond,stimuli/School/31.jpg,right
Fix1,stimuli/Soft/18.jpg,right
Fix1,stimuli/Soft/7.jpg,right
Fix2,stimuli/Small/56.jpg,left
Fix1,stimuli/Soft/9.jpg,right
Fix2,stimuli/Small/59.jpg,left
Fix1,stimuli/Soft/25.jpg,right
Cond,stimuli/School/44.jpg,left
Cond,stimuli/School/38.jpg,right
Cond,stimuli/School/42.jpg,left
Cond,stimuli/School/13.jpg,right
Fix2,stimuli/Small/11.jpg,left
Fix2,stimuli/Small/10.jpg,left
Fix2,stimuli/Small/53.jpg,left
Cond,stimuli/School/36.jpg,right
Fix2,stimuli/Small/46.jpg,left
Fix1,stimuli/Soft/34.jpg,right
Cond,stimuli/School/22.jpg,left
Cond,stimuli/School/30.jpg,right
Cond,stimuli/School/26.jpg,left
Cond,stimuli/School/9.jpg,right
Fix2,stimuli/Small/54.jpg,left
Cond,stimuli/School/15.jpg,right
Cond,stimuli/School/54.jpg,left
Cond,stimuli/School/58.jpg,right
Fix1,stimuli/Soft/5.jpg,right
Fix2,stimuli/Small/7.jpg,left
Fix1,stimuli/Soft/37.jpg,right
Fix2,stimuli/Small/50.jpg,left
Cond,stimuli/School/27.jpg,right
Cond,stimuli/School/59.jpg,left
Fix1,stimuli/Soft/16.jpg,right
Cond,stimuli/School/41.jpg,left
Cond,stimuli/School/48.jpg,right
Cond,stimuli/School/16.jpg,left
Fix1,stimuli/Soft/4.jpg,right
Fix1,stimuli/Soft/20.JPG,right
Fix1,stimuli/Soft/11.jpg,right
Fix1,stimuli/Soft/57.jpg,right
Cond,stimuli/School/37.jpg,left
Fix1,stimuli/Soft/59.jpg,right
Cond,stimuli/School/3.jpg,left
Fix1,stimuli/Soft/1.jpg,right
Cond,stimuli/School/52.jpg,left
Fix2,stimuli/Small/29.jpg,left
Fix2,stimuli/Small/6.jpg,left
Fix1,stimuli/Soft/27.jpg,right
Cond,stimuli/School/17.jpg,left
Fix2,stimuli/Small/24.jpg,left
Fix1,stimuli/Soft/40.jpg,right
Fix1,stimuli/Soft/32.jpg,right
Fix1,stimuli/Soft/35.jpg,right
Fix1,stimuli/Soft/45.jpg,right
Cond,stimuli/School/25.jpg,left
Cond,stimuli/School/21.jpg,right
Fix1,stimuli/Soft/39.jpg,right
Fix1,stimuli/Soft/0.jpg,right
Fix2,stimuli/Small/25.jpg,left
Fix1,stimuli/Soft/47.jpg,right
Fix2,stimuli/Small/27.jpg,left
Fix2,stimuli/Small/35.jpg,left
Cond,stimuli/School/57.jpg,right
Fix2,stimuli/Small/58.jpg,left
Fix2,stimuli/Small/51.jpg,left
Fix1,stimuli/Soft/26.jpg,right
Fix1,stimuli/Soft/36.jpg,right
Cond,stimuli/School/12.jpg,left
Cond,stimuli/School/39.jpg,right
Cond,stimuli/School/32.jpg,left
Cond,stimuli/School/0.jpg,right
