Block1Type,Block1Stim,Block1Corr
Fix1,stimuli/Sad/1.jpg,left
Fix1,stimuli/Sad/32.jpg,left
Fix2,stimuli/Wealth/4.jpg,right
Fix1,stimuli/Sad/42.jpg,left
Fix2,stimuli/Wealth/1.jpg,right
Fix1,stimuli/Sad/55.jpg,left
Cond,stimuli/Healthy/49.jpg,right
Fix1,stimuli/Sad/21.jpg,left
Fix2,stimuli/Wealth/3.jpg,right
Cond,stimuli/Healthy/0.jpg,left
Cond,stimuli/Healthy/48.jpg,right
Cond,stimuli/Healthy/35.jpg,left
Fix2,stimuli/Wealth/42.jpg,right
Fix2,stimuli/Wealth/21.jpg,right
Fix2,stimuli/Wealth/53.jpg,right
Fix2,stimuli/Wealth/29.jpg,right
Fix1,stimuli/Sad/38.jpg,left
Fix1,stimuli/Sad/31.jpg,left
Fix2,stimuli/Wealth/39.jpg,right
Fix2,stimuli/Wealth/20.jpg,right
Fix2,stimuli/Wealth/56.jpg,right
Fix1,stimuli/Sad/2.jpg,left
Cond,stimuli/Healthy/51.jpg,right
Fix2,stimuli/Wealth/17.jpg,right
Fix2,stimuli/Wealth/11.jpg,right
Cond,stimuli/Healthy/8.jpg,left
Cond,stimuli/Healthy/68.jpg,right
Cond,stimuli/Healthy/63.jpg,left
Fix2,stimuli/Wealth/51.jpg,right
Fix1,stimuli/Sad/45.jpg,left
Cond,stimuli/Healthy/32.jpg,right
Cond,stimuli/Healthy/34.jpg,left
Fix1,stimuli/Sad/37.jpg,left
Fix1,stimuli/Sad/58.jpg,left
Cond,stimuli/Healthy/65.jpg,right
Cond,stimuli/Healthy/62.jpg,left
Cond,stimuli/Healthy/33.jpg,right
Cond,stimuli/Healthy/40.jpg,left
Fix2,stimuli/Wealth/25.jpg,right
Fix1,stimuli/Sad/40.jpg,left
Cond,stimuli/Healthy/14.jpg,right
Fix1,stimuli/Sad/20.jpg,left
Cond,stimuli/Healthy/41.jpg,right
Cond,stimuli/Healthy/10.jpg,left
Fix1,stimuli/Sad/33.jpg,left
Fix2,stimuli/Wealth/10.jpg,right
Cond,stimuli/Healthy/28.jpg,left
Fix1,stimuli/Sad/16.jpg,left
Fix2,stimuli/Wealth/47.jpg,right
Cond,stimuli/Healthy/9.jpg,left
Fix1,stimuli/Sad/29.jpg,left
Fix1,stimuli/Sad/59.jpg,left
Cond,stimuli/Healthy/50.jpg,right
Fix1,stimuli/Sad/9.jpg,left
Fix2,stimuli/Wealth/14.jpg,right
Cond,stimuli/Healthy/55.jpg,left
Fix1,stimuli/Sad/4.jpg,left
Cond,stimuli/Healthy/3.jpg,right
Fix1,stimuli/Sad/15.jpg,left
Fix1,stimuli/Sad/26.jpg,left
Cond,stimuli/Healthy/20.jpg,right
Fix2,stimuli/Wealth/57.jpg,right
Cond,stimuli/Healthy/23.jpg,left
Fix2,stimuli/Wealth/24.jpg,right
Fix1,stimuli/Sad/3.jpg,left
Fix1,stimuli/Sad/47.jpg,left
Fix2,stimuli/Wealth/28.jpg,right
Fix2,stimuli/Wealth/0.jpg,right
Cond,stimuli/Healthy/37.jpg,left
Cond,stimuli/Healthy/36.jpg,right
Fix2,stimuli/Wealth/16.jpg,right
Fix1,stimuli/Sad/14.jpg,left
Cond,stimuli/Healthy/24.jpg,right
Cond,stimuli/Healthy/52.jpg,left
Cond,stimuli/Healthy/13.jpg,right
Fix2,stimuli/Wealth/45.jpg,right
Cond,stimuli/Healthy/12.jpg,left
Fix1,stimuli/Sad/50.jpg,left
Fix2,stimuli/Wealth/50.jpg,right
Fix2,stimuli/Wealth/13.jpg,right
Fix1,stimuli/Sad/5.jpg,left
Fix1,stimuli/Sad/28.jpg,left
Fix2,stimuli/Wealth/44.jpg,right
Cond,stimuli/Healthy/26.jpg,left
Cond,stimuli/Healthy/56.jpg,right
Cond,stimuli/Healthy/39.jpg,left
Fix1,stimuli/Sad/8.jpg,left
Fix1,stimuli/Sad/36.jpg,left
Fix2,stimuli/Wealth/43.jpg,right
Cond,stimuli/Healthy/11.jpg,left
Cond,stimuli/Healthy/64.jpg,right
Cond,stimuli/Healthy/15.jpg,left
Fix2,stimuli/Wealth/27.jpg,right
Fix1,stimuli/Sad/35.jpg,left
Cond,stimuli/Healthy/30.jpg,right
Fix2,stimuli/Wealth/12.jpg,right
Fix1,stimuli/Sad/51.jpg,left
Fix2,stimuli/Wealth/31.jpg,right
Cond,stimuli/Healthy/5.jpg,left
Fix1,stimuli/Sad/43.jpg,left
Cond,stimuli/Healthy/61.jpg,right
Fix2,stimuli/Wealth/59.jpg,right
Fix1,stimuli/Sad/11.jpg,left
Fix2,stimuli/Wealth/54.jpg,right
Cond,stimuli/Healthy/21.jpg,left
Fix2,stimuli/Wealth/18.jpg,right
Fix2,stimuli/Wealth/55.jpg,right
Fix1,stimuli/Sad/6.jpg,left
Fix2,stimuli/Wealth/35.jpg,right
Fix2,stimuli/Wealth/32.jpg,right
Cond,stimuli/Healthy/46.jpg,left
Fix1,stimuli/Sad/34.jpg,left
Fix2,stimuli/Wealth/41.jpg,right
Fix2,stimuli/Wealth/38.jpg,right
Fix1,stimuli/Sad/23.jpg,left
Fix1,stimuli/Sad/56.jpg,left
Fix1,stimuli/Sad/18.jpg,left
Fix1,stimuli/Sad/48.jpg,left
Fix1,stimuli/Sad/24.jpg,left
Fix2,stimuli/Wealth/7.jpg,right
Fix2,stimuli/Wealth/9.jpg,right
Fix2,stimuli/Wealth/48.jpg,right
Fix1,stimuli/Sad/17.jpg,left
Fix2,stimuli/Wealth/40.jpg,right
Cond,stimuli/Healthy/38.jpg,left
Cond,stimuli/Healthy/58.jpg,right
Fix1,stimuli/Sad/12.jpg,left
Fix2,stimuli/Wealth/30.jpg,right
Cond,stimuli/Healthy/17.jpg,left
Fix2,stimuli/Wealth/36.jpg,right
Cond,stimuli/Healthy/16.jpg,left
Cond,stimuli/Healthy/22.jpg,right
Fix1,stimuli/Sad/52.jpg,left
Fix1,stimuli/Sad/19.jpg,left
Fix2,stimuli/Wealth/23.jpg,right
Fix2,stimuli/Wealth/19.jpg,right
Fix2,stimuli/Wealth/26.jpg,right
Fix2,stimuli/Wealth/8.jpg,right
Fix1,stimuli/Sad/10.jpg,left
Cond,stimuli/Healthy/42.jpg,right
Fix2,stimuli/Wealth/2.jpg,right
Fix1,stimuli/Sad/27.jpg,left
Fix1,stimuli/Sad/0.jpg,left
Fix1,stimuli/Sad/39.jpg,left
Fix1,stimuli/Sad/22.jpg,left
Fix1,stimuli/Sad/25.jpg,left
Fix1,stimuli/Sad/53.jpg,left
Fix2,stimuli/Wealth/6.jpg,right
Fix2,stimuli/Wealth/46.jpg,right
Fix2,stimuli/Wealth/5.jpg,right
Cond,stimuli/Healthy/31.jpg,left
Cond,stimuli/Healthy/2.jpg,right
Fix2,stimuli/Wealth/37.jpg,right
Fix2,stimuli/Wealth/58.jpg,right
Fix2,stimuli/Wealth/34.jpg,right
Fix1,stimuli/Sad/57.jpg,left
Cond,stimuli/Healthy/1.jpg,right
Fix1,stimuli/Sad/44.jpg,left
Fix1,stimuli/Sad/13.jpg,left
Fix2,stimuli/Wealth/33.jpg,right
Cond,stimuli/Healthy/60.jpg,left
Cond,stimuli/Healthy/47.jpg,right
Cond,stimuli/Healthy/67.jpg,left
Cond,stimuli/Healthy/57.jpg,right
Cond,stimuli/Healthy/7.jpg,left
Fix2,stimuli/Wealth/49.jpg,right
Fix1,stimuli/Sad/41.jpg,left
Fix1,stimuli/Sad/46.jpg,left
Fix2,stimuli/Wealth/22.jpg,right
Cond,stimuli/Healthy/19.jpg,left
Fix1,stimuli/Sad/30.jpg,left
Cond,stimuli/Healthy/44.jpg,right
Fix2,stimuli/Wealth/15.jpg,right
Fix1,stimuli/Sad/49.jpg,left
Fix1,stimuli/Sad/7.jpg,left
Cond,stimuli/Healthy/69.jpg,right
Fix1,stimuli/Sad/54.jpg,left
Cond,stimuli/Healthy/4.jpg,right
Cond,stimuli/Healthy/25.jpg,left
Fix2,stimuli/Wealth/52.jpg,right
