Block3Type,Block3Stim,Block3Corr
Fix2,stimuli/Healthy/18.jpg,left
Fix1,stimuli/Dangerous/39.jpg,right
Fix2,stimuli/Healthy/4.jpg,left
Fix2,stimuli/Healthy/21.jpg,left
Fix1,stimuli/Dangerous/58.jpg,right
Fix2,stimuli/Healthy/41.jpg,left
Fix2,stimuli/Healthy/66.jpg,left
Cond,stimuli/Smell/11.jpg,right
Fix1,stimuli/Dangerous/57.jpg,right
Fix1,stimuli/Dangerous/35.jpg,right
Fix2,stimuli/Healthy/28.jpg,left
Cond,stimuli/Smell/26.jpg,right
Cond,stimuli/Smell/5.jpg,left
Cond,stimuli/Smell/22.jpg,right
Cond,stimuli/Smell/40.jpg,left
Cond,stimuli/Smell/30.jpg,right
Cond,stimuli/Smell/58.jpg,left
Cond,stimuli/Smell/0.jpg,right
Cond,stimuli/Smell/55.jpg,left
Fix1,stimuli/Dangerous/49.jpg,right
Fix1,stimuli/Dangerous/31.jpg,right
Cond,stimuli/Smell/53.jpg,left
Cond,stimuli/Smell/9.jpg,right
Fix1,stimuli/Dangerous/11.jpg,right
Fix1,stimuli/Dangerous/14.jpg,right
Fix2,stimuli/Healthy/64.jpg,left
Cond,stimuli/Smell/6.jpg,right
Fix1,stimuli/Dangerous/32.jpg,right
Fix2,stimuli/Healthy/34.jpg,left
Fix1,stimuli/Dangerous/17.jpg,right
Cond,stimuli/Smell/33.jpg,left
Fix1,stimuli/Dangerous/41.jpg,right
Fix2,stimuli/Healthy/45.jpg,left
Fix2,stimuli/Healthy/62.jpg,left
Cond,stimuli/Smell/43.jpg,right
Fix2,stimuli/Healthy/58.jpg,left
Fix2,stimuli/Healthy/50.jpg,left
Fix1,stimuli/Dangerous/55.jpg,right
Cond,stimuli/Smell/4.jpg,left
Cond,stimuli/Smell/17.jpg,right
Fix2,stimuli/Healthy/26.jpg,left
Fix1,stimuli/Dangerous/4.jpg,right
Cond,stimuli/Smell/23.jpg,left
Fix2,stimuli/Healthy/69.jpg,left
Fix1,stimuli/Dangerous/50.jpg,right
Fix2,stimuli/Healthy/13.jpg,left
Fix2,stimuli/Healthy/12.jpg,left
Cond,stimuli/Smell/20.jpg,right
Fix2,stimuli/Healthy/31.jpg,left
Cond,stimuli/Smell/21.jpg,right
Fix1,stimuli/Dangerous/22.jpg,right
Fix1,stimuli/Dangerous/20.jpg,right
Cond,stimuli/Smell/15.jpg,left
Fix1,stimuli/Dangerous/30.jpg,right
Cond,stimuli/Smell/34.jpg,left
Fix1,stimuli/Dangerous/26.jpg,right
Fix2,stimuli/Healthy/43.jpg,left
Fix2,stimuli/Healthy/15.jpg,left
Cond,stimuli/Smell/35.jpg,right
Fix2,stimuli/Healthy/49.jpg,left
Fix1,stimuli/Dangerous/59.jpg,right
Fix2,stimuli/Healthy/35.jpg,left
Fix1,stimuli/Dangerous/34.jpg,right
Fix2,stimuli/Healthy/54.jpg,left
Fix2,stimuli/Healthy/0.jpg,left
Fix2,stimuli/Healthy/32.jpg,left
Cond,stimuli/Smell/51.jpg,right
Fix1,stimuli/Dangerous/18.jpg,right
Fix1,stimuli/Dangerous/53.jpg,right
Fix1,stimuli/Dangerous/28.jpg,right
Cond,stimuli/Smell/24.jpg,left
Fix1,stimuli/Dangerous/8.jpg,right
Cond,stimuli/Smell/32.jpg,left
Fix1,stimuli/Dangerous/10.jpg,right
Fix2,stimuli/Healthy/14.jpg,left
Cond,stimuli/Smell/3.jpg,right
Fix1,stimuli/Dangerous/40.jpg,right
Cond,stimuli/Smell/38.jpg,left
Fix2,stimuli/Healthy/7.jpg,left
Fix1,stimuli/Dangerous/36.jpg,right
Fix1,stimuli/Dangerous/7.jpg,right
Fix1,stimuli/Dangerous/5.jpg,right
Fix1,stimuli/Dangerous/47.jpg,right
Cond,stimuli/Smell/44.jpg,left
Cond,stimuli/Smell/45.jpg,right
Cond,stimuli/Smell/46.jpg,left
Fix2,stimuli/Healthy/22.jpg,left
Cond,stimuli/Smell/12.jpg,right
Cond,stimuli/Smell/48.jpg,left
Fix1,stimuli/Dangerous/33.jpg,right
Fix2,stimuli/Healthy/56.jpg,left
Fix2,stimuli/Healthy/59.jpg,left
Fix2,stimuli/Healthy/53.jpg,left
Fix1,stimuli/Dangerous/15.jpg,right
Fix2,stimuli/Healthy/55.jpg,left
Cond,stimuli/Smell/41.jpg,right
Cond,stimuli/Smell/19.jpg,left
Fix1,stimuli/Dangerous/9.jpg,right
Fix1,stimuli/Dangerous/46.jpg,right
Fix2,stimuli/Healthy/52.jpg,left
Fix1,stimuli/Dangerous/1.jpg,right
Fix1,stimuli/Dangerous/23.jpg,right
Fix1,stimuli/Dangerous/6.jpg,right
Cond,stimuli/Smell/25.jpg,left
Fix1,stimuli/Dangerous/21.jpg,right
Fix1,stimuli/Dangerous/51.jpg,right
Cond,stimuli/Smell/31.jpg,left
Fix1,stimuli/Dangerous/56.jpg,right
Fix2,stimuli/Healthy/17.jpg,left
Fix2,stimuli/Healthy/67.jpg,left
Cond,stimuli/Smell/47.jpg,right
Cond,stimuli/Smell/50.jpg,left
