Block1Type,Block1Stim,Block1Corr
Fix2,stimuli/Smell/10.jpg,left
Cond,stimuli/Healthy/3.jpg,right
Cond,stimuli/Healthy/14.jpg,left
Fix2,stimuli/Smell/18.jpg,left
Cond,stimuli/Healthy/68.jpg,right
Fix2,stimuli/Smell/24.jpg,left
Fix1,stimuli/Dangerous/43.jpg,right
Cond,stimuli/Healthy/10.jpg,left
Fix2,stimuli/Smell/59.jpg,left
Cond,stimuli/Healthy/53.jpg,right
Fix2,stimuli/Smell/1.jpg,left
Fix1,stimuli/Dangerous/17.jpg,right
Fix1,stimuli/Dangerous/40.jpg,right
Cond,stimuli/Healthy/37.jpg,left
Fix2,stimuli/Smell/41.jpg,left
Fix2,stimuli/Smell/16.jpg,left
Fix1,stimuli/Dangerous/14.jpg,right
Cond,stimuli/Healthy/9.jpg,left
Fix2,stimuli/Smell/57.jpg,left
Fix2,stimuli/Smell/17.jpg,left
Fix1,stimuli/Dangerous/44.jpg,right
Fix2,stimuli/Smell/49.jpg,left
Fix2,stimuli/Smell/4.jpg,left
Fix1,stimuli/Dangerous/38.jpg,right
Cond,stimuli/Healthy/23.jpg,left
Cond,stimuli/Healthy/22.jpg,right
Fix2,stimuli/Smell/15.jpg,left
Fix2,stimuli/Smell/45.jpg,left
Cond,stimuli/Healthy/66.jpg,right
Fix1,stimuli/Dangerous/42.jpg,right
Fix2,stimuli/Smell/26.jpg,left
Fix2,stimuli/Smell/38.jpg,left
Cond,stimuli/Healthy/58.jpg,right
Fix2,stimuli/Smell/40.jpg,left
Cond,stimuli/Healthy/44.jpg,right
Fix2,stimuli/Smell/20.jpg,left
Cond,stimuli/Healthy/51.jpg,right
Cond,stimuli/Healthy/43.jpg,left
Fix2,stimuli/Smell/0.jpg,left
Fix1,stimuli/Dangerous/6.jpg,right
Fix1,stimuli/Dangerous/62.jpg,right
Cond,stimuli/Healthy/24.jpg,left
Cond,stimuli/Healthy/31.jpg,right
Cond,stimuli/Healthy/19.jpg,left
Cond,stimuli/Healthy/13.jpg,right
Cond,stimuli/Healthy/49.jpg,left
Cond,stimuli/Healthy/57.jpg,right
Fix1,stimuli/Dangerous/61.jpg,right
Fix2,stimuli/Smell/31.jpg,left
Cond,stimuli/Healthy/11.jpg,right
Fix1,stimuli/Dangerous/34.jpg,right
Cond,stimuli/Healthy/36.jpg,left
Fix2,stimuli/Smell/34.jpg,left
Fix2,stimuli/Smell/37.jpg,left
Cond,stimuli/Healthy/55.jpg,right
Fix1,stimuli/Dangerous/49.jpg,right
Fix2,stimuli/Smell/2.jpg,left
Cond,stimuli/Healthy/28.jpg,right
Fix2,stimuli/Smell/8.jpg,left
Fix1,stimuli/Dangerous/19.jpg,right
Cond,stimuli/Healthy/63.jpg,left
Fix1,stimuli/Dangerous/57.jpg,right
Fix1,stimuli/Dangerous/47.jpg,right
Cond,stimuli/Healthy/12.jpg,left
Fix2,stimuli/Smell/9.jpg,left
Fix2,stimuli/Smell/30.jpg,left
Fix1,stimuli/Dangerous/2.jpg,right
Fix1,stimuli/Dangerous/48.jpg,right
Cond,stimuli/Healthy/16.jpg,left
Fix1,stimuli/Dangerous/27.jpg,right
Fix2,stimuli/Smell/54.jpg,left
Fix1,stimuli/Dangerous/15.jpg,right
Fix2,stimuli/Smell/44.jpg,left
Fix1,stimuli/Dangerous/45.jpg,right
Fix2,stimuli/Smell/29.jpg,left
Fix1,stimuli/Dangerous/21.jpg,right
Fix2,stimuli/Smell/35.jpg,left
Cond,stimuli/Healthy/18.jpg,right
Fix1,stimuli/Dangerous/41.jpg,right
Fix1,stimuli/Dangerous/25.jpg,right
Fix2,stimuli/Smell/36.jpg,left
Fix2,stimuli/Smell/3.jpg,left
Fix2,stimuli/Smell/28.jpg,left
Fix2,stimuli/Smell/53.jpg,left
Fix1,stimuli/Dangerous/29.jpg,right
Cond,stimuli/Healthy/64.jpg,left
Fix1,stimuli/Dangerous/8.jpg,right
Fix2,stimuli/Smell/22.jpg,left
Fix1,stimuli/Dangerous/16.jpg,right
Fix1,stimuli/Dangerous/52.jpg,right
Fix1,stimuli/Dangerous/18.jpg,right
Fix1,stimuli/Dangerous/58.jpg,right
Fix2,stimuli/Smell/51.jpg,left
Fix1,stimuli/Dangerous/12.jpg,right
Cond,stimuli/Healthy/20.jpg,left
Cond,stimuli/Healthy/41.jpg,right
Fix1,stimuli/Dangerous/1.jpg,right
Fix1,stimuli/Dangerous/55.jpg,right
Fix2,stimuli/Smell/27.jpg,left
Fix1,stimuli/Dangerous/39.jpg,right
Cond,stimuli/Healthy/35.jpg,left
Fix2,stimuli/Smell/52.jpg,left
Fix2,stimuli/Smell/14.jpg,left
Fix2,stimuli/Smell/50.jpg,left
Cond,stimuli/Healthy/69.jpg,right
Cond,stimuli/Healthy/45.jpg,left
Fix2,stimuli/Smell/19.jpg,left
Fix2,stimuli/Smell/13.jpg,left
Fix2,stimuli/Smell/58.jpg,left
Fix2,stimuli/Smell/48.jpg,left
Cond,stimuli/Healthy/4.jpg,right
Fix1,stimuli/Dangerous/30.jpg,right
Fix2,stimuli/Smell/25.jpg,left
Fix2,stimuli/Smell/5.jpg,left
Fix1,stimuli/Dangerous/5.jpg,right
Fix2,stimuli/Smell/47.jpg,left
Fix2,stimuli/Smell/23.jpg,left
Cond,stimuli/Healthy/26.jpg,right
Fix2,stimuli/Smell/21.jpg,left
Fix1,stimuli/Dangerous/7.jpg,right
Fix1,stimuli/Dangerous/13.jpg,right
Fix1,stimuli/Dangerous/37.jpg,right
Fix2,stimuli/Smell/39.jpg,left
Fix1,stimuli/Dangerous/22.jpg,right
Fix1,stimuli/Dangerous/50.jpg,right
Cond,stimuli/Healthy/6.jpg,left
Fix2,stimuli/Smell/6.jpg,left
Fix1,stimuli/Dangerous/9.jpg,right
Fix1,stimuli/Dangerous/11.jpg,right
Fix1,stimuli/Dangerous/56.jpg,right
Cond,stimuli/Healthy/40.jpg,left
Cond,stimuli/Healthy/5.jpg,right
Cond,stimuli/Healthy/7.jpg,left
Cond,stimuli/Healthy/38.jpg,right
Fix2,stimuli/Smell/12.jpg,left
Cond,stimuli/Healthy/33.jpg,right
Fix1,stimuli/Dangerous/26.jpg,right
Cond,stimuli/Healthy/61.jpg,left
Cond,stimuli/Healthy/27.jpg,right
Fix1,stimuli/Dangerous/60.jpg,right
Fix1,stimuli/Dangerous/20.jpg,right
Cond,stimuli/Healthy/54.jpg,left
Fix1,stimuli/Dangerous/51.jpg,right
Cond,stimuli/Healthy/56.jpg,left
Fix2,stimuli/Smell/11.jpg,left
Fix2,stimuli/Smell/46.jpg,left
Fix2,stimuli/Smell/33.jpg,left
Fix1,stimuli/Dangerous/53.jpg,right
Cond,stimuli/Healthy/59.jpg,left
Cond,stimuli/Healthy/34.jpg,right
Cond,stimuli/Healthy/25.jpg,left
Fix1,stimuli/Dangerous/32.jpg,right
Fix1,stimuli/Dangerous/4.jpg,right
Fix2,stimuli/Smell/7.jpg,left
Fix1,stimuli/Dangerous/3.jpg,right
Fix1,stimuli/Dangerous/28.jpg,right
Fix2,stimuli/Smell/55.jpg,left
Fix1,stimuli/Dangerous/59.jpg,right
Cond,stimuli/Healthy/42.jpg,left
Fix2,stimuli/Smell/43.jpg,left
Fix1,stimuli/Dangerous/54.jpg,right
Fix1,stimuli/Dangerous/35.jpg,right
Cond,stimuli/Healthy/29.jpg,left
Cond,stimuli/Healthy/60.jpg,right
Fix1,stimuli/Dangerous/10.jpg,right
Fix1,stimuli/Dangerous/46.jpg,right
Cond,stimuli/Healthy/67.jpg,left
Cond,stimuli/Healthy/52.jpg,right
Cond,stimuli/Healthy/2.jpg,left
Fix1,stimuli/Dangerous/31.jpg,right
Cond,stimuli/Healthy/50.jpg,left
Cond,stimuli/Healthy/1.jpg,right
Fix1,stimuli/Dangerous/0.jpg,right
Fix2,stimuli/Smell/32.jpg,left
Cond,stimuli/Healthy/46.jpg,right
Cond,stimuli/Healthy/32.jpg,left
Fix2,stimuli/Smell/56.jpg,left
Fix2,stimuli/Smell/42.jpg,left
Fix1,stimuli/Dangerous/36.jpg,right
Cond,stimuli/Healthy/21.jpg,left
