Block3Type,Block3Stim,Block3Corr
Fix1,stimuli/Soft/1.jpg,right
Cond,stimuli/Sad/2.jpg,left
Fix2,stimuli/Smell/10.jpg,left
Fix2,stimuli/Smell/17.jpg,left
Cond,stimuli/Sad/44.jpg,right
Fix1,stimuli/Soft/32.jpg,right
Cond,stimuli/Sad/13.jpg,left
Fix1,stimuli/Soft/8.jpg,right
Fix1,stimuli/Soft/42.jpg,right
Fix1,stimuli/Soft/35.jpg,right
Fix2,stimuli/Smell/19.jpg,left
Cond,stimuli/Sad/18.jpg,right
Cond,stimuli/Sad/1.jpg,left
Fix1,stimuli/Soft/3.jpg,right
Fix2,stimuli/Smell/12.jpg,left
Fix1,stimuli/Soft/52.jpg,right
Cond,stimuli/Sad/53.jpg,left
Fix1,stimuli/Soft/5.jpg,right
Cond,stimuli/Sad/56.jpg,left
Fix2,stimuli/Smell/47.jpg,left
Fix2,stimuli/Smell/58.jpg,left
Cond,stimuli/Sad/28.jpg,right
Fix1,stimuli/Soft/31.jpg,right
Cond,stimuli/Sad/24.jpg,left
Cond,stimuli/Sad/43.jpg,right
Fix2,stimuli/Smell/25.jpg,left
Fix2,stimuli/Smell/52.jpg,left
Fix2,stimuli/Smell/48.jpg,left
Fix1,stimuli/Soft/33.jpg,right
Cond,stimuli/Sad/21.jpg,left
Cond,stimuli/Sad/15.jpg,right
Fix2,stimuli/Smell/27.jpg,left
Fix2,stimuli/Smell/53.jpg,left
Fix2,stimuli/Smell/13.jpg,left
Fix1,stimuli/Soft/36.jpg,right
Fix2,stimuli/Smell/35.jpg,left
Fix2,stimuli/Smell/11.jpg,left
Fix1,stimuli/Soft/20.JPG,right
Cond,stimuli/Sad/50.jpg,left
Fix1,stimuli/Soft/7.jpg,right
Cond,stimuli/Sad/6.jpg,left
Fix1,stimuli/Soft/43.jpg,right
Fix1,stimuli/Soft/9.jpg,right
Cond,stimuli/Sad/17.jpg,left
Fix1,stimuli/Soft/44.jpg,right
Fix1,stimuli/Soft/26.jpg,right
Fix2,stimuli/Smell/16.jpg,left
Fix1,stimuli/Soft/23.jpg,right
Fix2,stimuli/Smell/59.jpg,left
Fix2,stimuli/Smell/28.jpg,left
Cond,stimuli/Sad/41.jpg,right
Fix2,stimuli/Smell/8.jpg,left
Fix2,stimuli/Smell/7.jpg,left
Cond,stimuli/Sad/8.jpg,right
Fix2,stimuli/Smell/15.jpg,left
Fix2,stimuli/Smell/30.jpg,left
Fix2,stimuli/Smell/54.jpg,left
Fix2,stimuli/Smell/1.jpg,left
Fix2,stimuli/Smell/5.jpg,left
Fix2,stimuli/Smell/24.jpg,left
Fix1,stimuli/Soft/41.jpg,right
Cond,stimuli/Sad/29.jpg,left
Fix1,stimuli/Soft/21.jpg,right
Fix1,stimuli/Soft/11.jpg,right
Fix2,stimuli/Smell/36.jpg,left
Cond,stimuli/Sad/14.jpg,right
Fix1,stimuli/Soft/57.jpg,right
Fix1,stimuli/Soft/38.jpg,right
Cond,stimuli/Sad/40.jpg,left
Fix1,stimuli/Soft/30.jpg,right
Cond,stimuli/Sad/10.jpg,left
Cond,stimuli/Sad/25.jpg,right
Fix1,stimuli/Soft/14.jpg,right
Fix2,stimuli/Smell/3.jpg,left
Fix2,stimuli/Smell/39.jpg,left
Fix1,stimuli/Soft/48.jpg,right
Cond,stimuli/Sad/37.jpg,left
Fix1,stimuli/Soft/49.jpg,right
Fix2,stimuli/Smell/49.jpg,left
Cond,stimuli/Sad/33.jpg,right
Fix1,stimuli/Soft/10.jpg,right
Cond,stimuli/Sad/32.jpg,left
Fix2,stimuli/Smell/42.jpg,left
Cond,stimuli/Sad/16.jpg,right
Fix1,stimuli/Soft/46.jpg,right
Fix1,stimuli/Soft/28.jpg,right
Fix1,stimuli/Soft/25.jpg,right
Fix2,stimuli/Smell/18.jpg,left
Cond,stimuli/Sad/48.jpg,right
Fix2,stimuli/Smell/4.jpg,left
Cond,stimuli/Sad/7.jpg,right
Fix1,stimuli/Soft/16.jpg,right
Cond,stimuli/Sad/23.jpg,left
Fix1,stimuli/Soft/19.jpg,right
Cond,stimuli/Sad/22.jpg,left
Cond,stimuli/Sad/3.jpg,right
Cond,stimuli/Sad/42.jpg,left
Fix1,stimuli/Soft/12.jpg,right
Fix1,stimuli/Soft/27.jpg,right
Cond,stimuli/Sad/12.jpg,left
Fix2,stimuli/Smell/32.jpg,left
Cond,stimuli/Sad/11.jpg,right
Fix2,stimuli/Smell/45.jpg,left
Fix1,stimuli/Soft/51.jpg,right
Cond,stimuli/Sad/9.jpg,left
Fix2,stimuli/Smell/21.jpg,left
Cond,stimuli/Sad/57.jpg,right
Fix2,stimuli/Smell/29.jpg,left
Fix1,stimuli/Soft/4.jpg,right
Fix1,stimuli/Soft/24.jpg,right
Fix1,stimuli/Soft/0.jpg,right
Fix1,stimuli/Soft/18.jpg,right
Fix2,stimuli/Smell/23.jpg,left
Cond,stimuli/Sad/46.jpg,right
Fix2,stimuli/Smell/40.jpg,left
Fix1,stimuli/Soft/53.jpg,right
Fix2,stimuli/Smell/44.jpg,left
Fix1,stimuli/Soft/56.jpg,right
Fix1,stimuli/Soft/22.jpg,right
Fix2,stimuli/Smell/46.jpg,left
Fix2,stimuli/Smell/9.jpg,left
Cond,stimuli/Sad/31.jpg,right
Fix2,stimuli/Smell/0.jpg,left
Fix2,stimuli/Smell/6.jpg,left
Fix2,stimuli/Smell/38.jpg,left
Fix1,stimuli/Soft/39.jpg,right
Fix2,stimuli/Smell/33.jpg,left
Cond,stimuli/Sad/19.jpg,right
Fix1,stimuli/Soft/37.jpg,right
Fix1,stimuli/Soft/47.jpg,right
Fix1,stimuli/Soft/50.jpg,right
Fix1,stimuli/Soft/15.jpg,right
Cond,stimuli/Sad/35.jpg,left
Cond,stimuli/Sad/55.jpg,right
Fix2,stimuli/Smell/50.jpg,left
Cond,stimuli/Sad/54.jpg,right
Fix1,stimuli/Soft/54.jpg,right
Fix1,stimuli/Soft/45.jpg,right
Fix2,stimuli/Smell/51.jpg,left
Cond,stimuli/Sad/39.jpg,right
Fix1,stimuli/Soft/58.jpg,right
Fix2,stimuli/Smell/34.jpg,left
Fix2,stimuli/Smell/20.jpg,left
Cond,stimuli/Sad/30.jpg,right
Cond,stimuli/Sad/49.jpg,left
Fix1,stimuli/Soft/13.jpg,right
Cond,stimuli/Sad/52.jpg,left
