Block1Type,Block1Stim,Block1Corr
Fix1,stimuli/Dangerous/41.jpg,right
Fix2,stimuli/Healthy/15.jpg,left
Fix2,stimuli/Healthy/58.jpg,left
Fix2,stimuli/Healthy/59.jpg,left
Cond,stimuli/School/55.jpg,right
Cond,stimuli/School/29.jpg,left
Fix2,stimuli/Healthy/4.jpg,left
Cond,stimuli/School/52.jpg,right
Fix1,stimuli/Dangerous/53.jpg,right
Fix2,stimuli/Healthy/57.jpg,left
Fix1,stimuli/Dangerous/34.jpg,right
Cond,stimuli/School/32.jpg,left
Fix2,stimuli/Healthy/31.jpg,left
Cond,stimuli/School/53.jpg,right
Fix1,stimuli/Dangerous/45.jpg,right
Fix2,stimuli/Healthy/8.jpg,left
Cond,stimuli/School/11.jpg,right
Cond,stimuli/School/36.jpg,left
Fix1,stimuli/Dangerous/7.jpg,right
Cond,stimuli/School/34.jpg,left
Cond,stimuli/School/49.jpg,right
Fix1,stimuli/Dangerous/8.jpg,right
Cond,stimuli/School/14.jpg,left
Fix2,stimuli/Healthy/10.jpg,left
Fix2,stimuli/Healthy/47.jpg,left
Fix1,stimuli/Dangerous/28.jpg,right
Fix1,stimuli/Dangerous/15.jpg,right
Fix1,stimuli/Dangerous/1.jpg,right
Cond,stimuli/School/6.jpg,left
Fix1,stimuli/Dangerous/4.jpg,right
Cond,stimuli/School/43.jpg,left
Fix2,stimuli/Healthy/62.jpg,left
Fix2,stimuli/Healthy/65.jpg,left
Fix1,stimuli/Dangerous/25.jpg,right
Fix2,stimuli/Healthy/32.jpg,left
Fix2,stimuli/Healthy/23.jpg,left
Fix1,stimuli/Dangerous/38.jpg,right
Fix1,stimuli/Dangerous/44.jpg,right
Cond,stimuli/School/39.jpg,left
Fix2,stimuli/Healthy/12.jpg,left
Cond,stimuli/School/7.jpg,right
Cond,stimuli/School/37.jpg,left
Fix1,stimuli/Dangerous/31.jpg,right
Cond,stimuli/School/58.jpg,left
Cond,stimuli/School/9.jpg,right
Fix2,stimuli/Healthy/30.jpg,left
Fix2,stimuli/Healthy/67.jpg,left
Cond,stimuli/School/15.jpg,right
Cond,stimuli/School/35.jpg,left
Fix1,stimuli/Dangerous/18.jpg,right
Fix2,stimuli/Healthy/56.jpg,left
Fix2,stimuli/Healthy/16.jpg,left
Fix2,stimuli/Healthy/14.jpg,left
Fix2,stimuli/Healthy/13.jpg,left
Cond,stimuli/School/28.jpg,right
Cond,stimuli/School/20.jpg,left
Fix1,stimuli/Dangerous/19.jpg,right
Fix1,stimuli/Dangerous/52.jpg,right
Fix1,stimuli/Dangerous/21.jpg,right
Fix2,stimuli/Healthy/52.jpg,left
Fix2,stimuli/Healthy/22.jpg,left
Fix1,stimuli/Dangerous/35.jpg,right
Fix2,stimuli/Healthy/68.jpg,left
Fix2,stimuli/Healthy/50.jpg,left
Fix2,stimuli/Healthy/17.jpg,left
Fix2,stimuli/Healthy/64.jpg,left
Fix1,stimuli/Dangerous/32.jpg,right
Fix2,stimuli/Healthy/41.jpg,left
Fix2,stimuli/Healthy/37.jpg,left
Fix1,stimuli/Dangerous/24.jpg,right
Fix1,stimuli/Dangerous/48.jpg,right
Fix1,stimuli/Dangerous/46.jpg,right
Fix1,stimuli/Dangerous/59.jpg,right
Fix1,stimuli/Dangerous/2.jpg,right
Fix2,stimuli/Healthy/42.jpg,left
Fix2,stimuli/Healthy/24.jpg,left
Fix2,stimuli/Healthy/5.jpg,left
Cond,stimuli/School/40.jpg,right
Fix2,stimuli/Healthy/1.jpg,left
Fix1,stimuli/Dangerous/16.jpg,right
Fix2,stimuli/Healthy/40.jpg,left
Cond,stimuli/School/25.jpg,right
Fix1,stimuli/Dangerous/6.jpg,right
Fix1,stimuli/Dangerous/17.jpg,right
Cond,stimuli/School/45.jpg,left
Cond,stimuli/School/2.jpg,right
Cond,stimuli/School/12.jpg,left
Fix1,stimuli/Dangerous/42.jpg,right
Fix1,stimuli/Dangerous/36.jpg,right
Cond,stimuli/School/19.jpg,left
Fix1,stimuli/Dangerous/37.jpg,right
Fix2,stimuli/Healthy/36.jpg,left
Cond,stimuli/School/24.jpg,right
Cond,stimuli/School/41.jpg,left
Fix1,stimuli/Dangerous/13.jpg,right
Cond,stimuli/School/56.jpg,left
Cond,stimuli/School/13.jpg,right
Fix1,stimuli/Dangerous/50.jpg,right
Fix2,stimuli/Healthy/21.jpg,left
Fix2,stimuli/Healthy/34.jpg,left
Fix2,stimuli/Healthy/53.jpg,left
Fix1,stimuli/Dangerous/0.jpg,right
Fix2,stimuli/Healthy/49.jpg,left
Fix2,stimuli/Healthy/20.jpg,left
Fix2,stimuli/Healthy/48.jpg,left
