Block1Type,Block1Stim,Block1Corr
Fix2,stimuli/Sad/3.jpg,left
Cond,stimuli/Small/42.jpg,right
Fix2,stimuli/Sad/38.jpg,left
Fix2,stimuli/Sad/47.jpg,left
Cond,stimuli/Small/24.jpg,right
Fix1,stimuli/Soft/29.jpg,right
Fix2,stimuli/Sad/57.jpg,left
Fix1,stimuli/Soft/37.jpg,right
Fix1,stimuli/Soft/54.jpg,right
Cond,stimuli/Small/20.jpg,left
Fix1,stimuli/Soft/27.jpg,right
Cond,stimuli/Small/48.jpg,left
Fix2,stimuli/Sad/32.jpg,left
Cond,stimuli/Small/49.jpg,right
Fix2,stimuli/Sad/13.jpg,left
Cond,stimuli/Small/34.jpg,right
Cond,stimuli/Small/45.jpg,left
Fix2,stimuli/Sad/19.jpg,left
Cond,stimuli/Small/35.jpg,right
Fix2,stimuli/Sad/12.jpg,left
Fix1,stimuli/Soft/7.jpg,right
Cond,stimuli/Small/4.jpg,left
Fix2,stimuli/Sad/39.jpg,left
Cond,stimuli/Small/36.jpg,right
Fix2,stimuli/Sad/6.jpg,left
Fix2,stimuli/Sad/7.jpg,left
Cond,stimuli/Small/10.jpg,right
Fix1,stimuli/Soft/34.jpg,right
Fix2,stimuli/Sad/29.jpg,left
Fix1,stimuli/Soft/35.jpg,right
Fix2,stimuli/Sad/41.jpg,left
Fix1,stimuli/Soft/10.jpg,right
Fix2,stimuli/Sad/36.jpg,left
Fix1,stimuli/Soft/36.jpg,right
Fix1,stimuli/Soft/38.jpg,right
Fix2,stimuli/Sad/43.jpg,left
Fix2,stimuli/Sad/16.jpg,left
Fix2,stimuli/Sad/33.jpg,left
Cond,stimuli/Small/1.jpg,right
Fix2,stimuli/Sad/15.jpg,left
Cond,stimuli/Small/32.jpg,right
Fix2,stimuli/Sad/1.jpg,left
Fix2,stimuli/Sad/51.jpg,left
Fix2,stimuli/Sad/45.jpg,left
Fix2,stimuli/Sad/56.jpg,left
Fix1,stimuli/Soft/20.JPG,right
Fix2,stimuli/Sad/17.jpg,left
Fix1,stimuli/Soft/28.jpg,right
Cond,stimuli/Small/43.jpg,left
Cond,stimuli/Small/29.jpg,right
Fix2,stimuli/Sad/59.jpg,left
Fix2,stimuli/Sad/46.jpg,left
Fix2,stimuli/Sad/8.jpg,left
Fix2,stimuli/Sad/20.jpg,left
Fix2,stimuli/Sad/10.jpg,left
Fix2,stimuli/Sad/18.jpg,left
Fix2,stimuli/Sad/52.jpg,left
Fix1,stimuli/Soft/39.jpg,right
Fix1,stimuli/Soft/11.jpg,right
Fix2,stimuli/Sad/35.jpg,left
Fix1,stimuli/Soft/48.jpg,right
Cond,stimuli/Small/0.jpg,left
Fix2,stimuli/Sad/50.jpg,left
Fix2,stimuli/Sad/49.jpg,left
Fix2,stimuli/Sad/40.jpg,left
Fix1,stimuli/Soft/12.jpg,right
Cond,stimuli/Small/9.jpg,left
Fix2,stimuli/Sad/42.jpg,left
Fix1,stimuli/Soft/47.jpg,right
Cond,stimuli/Small/46.jpg,left
Cond,stimuli/Small/55.jpg,right
Cond,stimuli/Small/53.jpg,left
Fix2,stimuli/Sad/34.jpg,left
Cond,stimuli/Small/18.jpg,right
Fix2,stimuli/Sad/53.jpg,left
Cond,stimuli/Small/38.jpg,right
Cond,stimuli/Small/56.jpg,left
Fix1,stimuli/Soft/50.jpg,right
Cond,stimuli/Small/15.jpg,left
Cond,stimuli/Small/30.jpg,right
Fix1,stimuli/Soft/31.jpg,right
Cond,stimuli/Small/25.jpg,left
Cond,stimuli/Small/50.jpg,right
Fix1,stimuli/Soft/45.jpg,right
Cond,stimuli/Small/22.jpg,left
Cond,stimuli/Small/11.jpg,right
Fix1,stimuli/Soft/23.jpg,right
Cond,stimuli/Small/5.jpg,left
Fix1,stimuli/Soft/33.jpg,right
Fix2,stimuli/Sad/23.jpg,left
Fix1,stimuli/Soft/14.jpg,right
Fix1,stimuli/Soft/5.jpg,right
Fix2,stimuli/Sad/14.jpg,left
Fix1,stimuli/Soft/44.jpg,right
Cond,stimuli/Small/58.jpg,left
Fix2,stimuli/Sad/9.jpg,left
Fix1,stimuli/Soft/24.jpg,right
Fix2,stimuli/Sad/44.jpg,left
Fix1,stimuli/Soft/56.jpg,right
Fix1,stimuli/Soft/6.jpg,right
Fix1,stimuli/Soft/55.jpg,right
Cond,stimuli/Small/21.jpg,left
Cond,stimuli/Small/2.jpg,right
Fix2,stimuli/Sad/28.jpg,left
Fix1,stimuli/Soft/30.jpg,right
Fix2,stimuli/Sad/26.jpg,left
Fix1,stimuli/Soft/4.jpg,right
Fix2,stimuli/Sad/11.jpg,left
Cond,stimuli/Small/47.jpg,right
Fix2,stimuli/Sad/2.jpg,left
Cond,stimuli/Small/60.jpg,right
Fix1,stimuli/Soft/22.jpg,right
Fix1,stimuli/Soft/57.jpg,right
Fix2,stimuli/Sad/31.jpg,left
Cond,stimuli/Small/7.jpg,right
Cond,stimuli/Small/28.jpg,left
Cond,stimuli/Small/52.jpg,right
Fix1,stimuli/Soft/3.jpg,right
Fix1,stimuli/Soft/41.jpg,right
Fix1,stimuli/Soft/51.jpg,right
Cond,stimuli/Small/17.jpg,left
Fix1,stimuli/Soft/52.jpg,right
Fix2,stimuli/Sad/30.jpg,left
Fix1,stimuli/Soft/21.jpg,right
Fix1,stimuli/Soft/15.jpg,right
Fix1,stimuli/Soft/40.jpg,right
Cond,stimuli/Small/6.jpg,left
