Block2Type,Block2Stim,Block2Corr
Fix2,stimuli/Old/43.jpg,left
Fix2,stimuli/Old/29.jpg,left
Fix1,stimuli/Healthy/57.jpg,right
Fix1,stimuli/Healthy/46.jpg,right
Fix2,stimuli/Old/7.jpg,left
Cond,stimuli/School/11.jpg,right
Fix1,stimuli/Healthy/23.jpg,right
Fix2,stimuli/Old/3.jpg,left
Fix1,stimuli/Healthy/33.jpg,right
Cond,stimuli/School/14.jpg,left
Fix2,stimuli/Old/24.jpg,left
Fix1,stimuli/Healthy/31.jpg,right
Cond,stimuli/School/6.jpg,left
Fix2,stimuli/Old/51.jpg,left
Cond,stimuli/School/50.jpg,right
Fix2,stimuli/Old/9.jpg,left
Cond,stimuli/School/2.jpg,right
Fix1,stimuli/Healthy/16.jpg,right
Cond,stimuli/School/4.jpg,left
Fix2,stimuli/Old/25.jpg,left
Fix2,stimuli/Old/53.jpg,left
Cond,stimuli/School/48.jpg,right
Fix2,stimuli/Old/37.jpg,left
Fix2,stimuli/Old/32.jpg,left
Cond,stimuli/School/3.jpg,right
Cond,stimuli/School/24.jpg,left
Fix1,stimuli/Healthy/22.jpg,right
Fix2,stimuli/Old/45.jpg,left
Fix1,stimuli/Healthy/44.jpg,right
Fix1,stimuli/Healthy/45.jpg,right
Fix1,stimuli/Healthy/7.jpg,right
Fix1,stimuli/Healthy/67.jpg,right
Cond,stimuli/School/39.jpg,left
Fix2,stimuli/Old/18.jpg,left
Fix2,stimuli/Old/50.jpg,left
Cond,stimuli/School/34.jpg,right
Fix2,stimuli/Old/44.jpg,left
Fix1,stimuli/Healthy/49.jpg,right
Cond,stimuli/School/5.jpg,left
Fix1,stimuli/Healthy/47.jpg,right
Fix2,stimuli/Old/39.jpg,left
Cond,stimuli/School/43.jpg,right
Fix1,stimuli/Healthy/28.jpg,right
Fix2,stimuli/Old/2.jpg,left
Fix2,stimuli/Old/59.jpg,left
Fix1,stimuli/Healthy/10.jpg,right
Cond,stimuli/School/46.jpg,left
