Block3Type,Block3Stim,Block3Corr
Fix1,stimuli/Dangerous/23.jpg,right
Fix2,stimuli/Healthy/12.jpg,left
Fix1,stimuli/Dangerous/18.jpg,right
Fix1,stimuli/Dangerous/51.jpg,right
Fix2,stimuli/Healthy/35.jpg,left
Fix1,stimuli/Dangerous/33.jpg,right
Cond,stimuli/Small/56.jpg,left
Cond,stimuli/Small/28.jpg,right
Cond,stimuli/Small/22.jpg,left
Fix2,stimuli/Healthy/44.jpg,left
Fix1,stimuli/Dangerous/20.jpg,right
Fix1,stimuli/Dangerous/56.jpg,right
Fix2,stimuli/Healthy/63.jpg,left
Fix1,stimuli/Dangerous/1.jpg,right
Fix2,stimuli/Healthy/30.jpg,left
Fix1,stimuli/Dangerous/32.jpg,right
Cond,stimuli/Small/30.jpg,left
Cond,stimuli/Small/7.jpg,right
Fix1,stimuli/Dangerous/2.jpg,right
Fix2,stimuli/Healthy/22.jpg,left
Fix2,stimuli/Healthy/33.jpg,left
Cond,stimuli/Small/18.jpg,right
Fix1,stimuli/Dangerous/34.jpg,right
Cond,stimuli/Small/59.jpg,left
Fix2,stimuli/Healthy/50.jpg,left
Cond,stimuli/Small/48.jpg,right
Fix2,stimuli/Healthy/1.jpg,left
Fix2,stimuli/Healthy/66.jpg,left
Cond,stimuli/Small/57.jpg,right
Fix2,stimuli/Healthy/61.jpg,left
Cond,stimuli/Small/1.jpg,right
Fix2,stimuli/Healthy/25.jpg,left
Cond,stimuli/Small/51.jpg,right
Fix1,stimuli/Dangerous/37.jpg,right
Fix2,stimuli/Healthy/42.jpg,left
Fix1,stimuli/Dangerous/46.jpg,right
Fix2,stimuli/Healthy/27.jpg,left
Cond,stimuli/Small/23.jpg,right
Cond,stimuli/Small/47.jpg,left
Cond,stimuli/Small/54.jpg,right
Fix2,stimuli/Healthy/34.jpg,left
Cond,stimuli/Small/40.jpg,right
Fix2,stimuli/Healthy/69.jpg,left
Cond,stimuli/Small/60.jpg,right
Fix1,stimuli/Dangerous/35.jpg,right
Fix1,stimuli/Dangerous/57.jpg,right
Fix1,stimuli/Dangerous/17.jpg,right
Fix2,stimuli/Healthy/67.jpg,left
Fix2,stimuli/Healthy/53.jpg,left
Fix2,stimuli/Healthy/38.jpg,left
Fix2,stimuli/Healthy/47.jpg,left
Fix2,stimuli/Healthy/11.jpg,left
Fix1,stimuli/Dangerous/54.jpg,right
Cond,stimuli/Small/32.jpg,left
Fix1,stimuli/Dangerous/36.jpg,right
Fix2,stimuli/Healthy/15.jpg,left
Fix1,stimuli/Dangerous/48.jpg,right
Fix1,stimuli/Dangerous/4.jpg,right
Fix2,stimuli/Healthy/3.jpg,left
Fix2,stimuli/Healthy/23.jpg,left
Cond,stimuli/Small/4.jpg,right
Cond,stimuli/Small/39.jpg,left
Fix2,stimuli/Healthy/64.jpg,left
Fix2,stimuli/Healthy/16.jpg,left
Fix1,stimuli/Dangerous/26.jpg,right
Fix1,stimuli/Dangerous/59.jpg,right
Fix1,stimuli/Dangerous/39.jpg,right
Fix2,stimuli/Healthy/49.jpg,left
Cond,stimuli/Small/6.jpg,right
Fix2,stimuli/Healthy/55.jpg,left
Cond,stimuli/Small/0.jpg,right
Fix2,stimuli/Healthy/6.jpg,left
Fix1,stimuli/Dangerous/58.jpg,right
Fix1,stimuli/Dangerous/41.jpg,right
Cond,stimuli/Small/31.JPG,left
Fix1,stimuli/Dangerous/11.jpg,right
Fix1,stimuli/Dangerous/55.jpg,right
Fix1,stimuli/Dangerous/24.jpg,right
Fix2,stimuli/Healthy/2.jpg,left
Cond,stimuli/Small/52.jpg,right
Cond,stimuli/Small/27.jpg,left
Fix2,stimuli/Healthy/65.jpg,left
Fix2,stimuli/Healthy/29.jpg,left
Fix1,stimuli/Dangerous/9.jpg,right
Cond,stimuli/Small/15.jpg,left
Fix1,stimuli/Dangerous/50.jpg,right
Fix1,stimuli/Dangerous/0.jpg,right
Fix1,stimuli/Dangerous/38.jpg,right
Cond,stimuli/Small/16.jpg,left
Cond,stimuli/Small/58.jpg,right
Cond,stimuli/Small/17.jpg,left
Fix1,stimuli/Dangerous/30.jpg,right
Fix1,stimuli/Dangerous/49.jpg,right
Cond,stimuli/Small/55.jpg,left
Fix2,stimuli/Healthy/51.jpg,left
Fix2,stimuli/Healthy/36.jpg,left
Fix2,stimuli/Healthy/28.jpg,left
Fix1,stimuli/Dangerous/44.jpg,right
Cond,stimuli/Small/33.jpg,left
Cond,stimuli/Small/21.jpg,right
Fix1,stimuli/Dangerous/12.jpg,right
Cond,stimuli/Small/42.jpg,left
Fix2,stimuli/Healthy/18.jpg,left
Fix1,stimuli/Dangerous/13.jpg,right
Fix2,stimuli/Healthy/58.jpg,left
Cond,stimuli/Small/41.jpg,right
Fix1,stimuli/Dangerous/22.jpg,right
Fix2,stimuli/Healthy/21.jpg,left
Cond,stimuli/Small/10.jpg,right
Fix1,stimuli/Dangerous/21.jpg,right
Fix2,stimuli/Healthy/40.jpg,left
Cond,stimuli/Small/5.jpg,right
Cond,stimuli/Small/25.jpg,left
Fix2,stimuli/Healthy/10.jpg,left
Fix1,stimuli/Dangerous/19.jpg,right
Fix2,stimuli/Healthy/19.jpg,left
Cond,stimuli/Small/13.jpg,right
Cond,stimuli/Small/34.jpg,left
Fix1,stimuli/Dangerous/31.jpg,right
Cond,stimuli/Small/53.jpg,left
Fix2,stimuli/Healthy/46.jpg,left
Cond,stimuli/Small/50.jpg,right
Fix1,stimuli/Dangerous/43.jpg,right
Fix2,stimuli/Healthy/54.jpg,left
Cond,stimuli/Small/2.jpg,right
Cond,stimuli/Small/43.jpg,left
Fix1,stimuli/Dangerous/7.jpg,right
Fix1,stimuli/Dangerous/6.jpg,right
