Block2Type,Block2Stim,Block2Corr
Fix2,stimuli/Dangerous/38.jpg,left
Fix2,stimuli/Dangerous/37.jpg,left
Fix2,stimuli/Dangerous/2.jpg,left
Cond,stimuli/Small/27.jpg,right
Cond,stimuli/Small/38.jpg,left
Cond,stimuli/Small/57.jpg,right
Cond,stimuli/Small/26.jpg,left
Cond,stimuli/Small/13.jpg,right
Cond,stimuli/Small/0.jpg,left
Fix2,stimuli/Dangerous/43.jpg,left
Cond,stimuli/Small/9.jpg,right
Cond,stimuli/Small/28.jpg,left
Cond,stimuli/Small/32.jpg,right
Cond,stimuli/Small/24.jpg,left
Fix1,stimuli/Healthy/48.jpg,right
Cond,stimuli/Small/47.jpg,left
Fix2,stimuli/Dangerous/23.jpg,left
Fix1,stimuli/Healthy/10.jpg,right
Fix1,stimuli/Healthy/65.jpg,right
Fix1,stimuli/Healthy/25.jpg,right
Fix2,stimuli/Dangerous/33.jpg,left
Fix2,stimuli/Dangerous/16.jpg,left
Cond,stimuli/Small/29.jpg,right
Fix2,stimuli/Dangerous/40.jpg,left
Fix2,stimuli/Dangerous/10.jpg,left
Fix2,stimuli/Dangerous/22.jpg,left
Cond,stimuli/Small/40.jpg,right
Fix2,stimuli/Dangerous/30.jpg,left
Fix2,stimuli/Dangerous/32.jpg,left
Fix1,stimuli/Healthy/35.jpg,right
Fix2,stimuli/Dangerous/45.jpg,left
Fix1,stimuli/Healthy/7.jpg,right
Cond,stimuli/Small/45.jpg,left
Cond,stimuli/Small/33.jpg,right
Fix1,stimuli/Healthy/18.jpg,right
Cond,stimuli/Small/12.jpg,left
Cond,stimuli/Small/37.jpg,right
Fix1,stimuli/Healthy/20.jpg,right
Fix1,stimuli/Healthy/42.jpg,right
Fix2,stimuli/Dangerous/3.jpg,left
Fix1,stimuli/Healthy/15.jpg,right
Fix1,stimuli/Healthy/13.jpg,right
Fix1,stimuli/Healthy/5.jpg,right
Fix2,stimuli/Dangerous/11.jpg,left
Fix1,stimuli/Healthy/11.jpg,right
Cond,stimuli/Small/51.jpg,left
Cond,stimuli/Small/25.jpg,right
Fix2,stimuli/Dangerous/52.jpg,left
Fix2,stimuli/Dangerous/15.jpg,left
