Block1Type,Block1Stim,Block1Corr
Fix1,stimuli/Healthy/43.jpg,right
Cond,stimuli/Soft/19.jpg,left
Cond,stimuli/Soft/28.jpg,right
Cond,stimuli/Soft/11.jpg,left
Fix2,stimuli/School/13.jpg,left
Cond,stimuli/Soft/49.jpg,right
Cond,stimuli/Soft/14.jpg,left
Cond,stimuli/Soft/37.jpg,right
Fix1,stimuli/Healthy/42.jpg,right
Fix2,stimuli/School/9.jpg,left
Fix2,stimuli/School/56.jpg,left
Fix1,stimuli/Healthy/62.jpg,right
Fix2,stimuli/School/20.jpg,left
Cond,stimuli/Soft/59.jpg,right
Fix1,stimuli/Healthy/29.jpg,right
Fix1,stimuli/Healthy/14.jpg,right
Fix2,stimuli/School/51.jpg,left
Cond,stimuli/Soft/55.jpg,right
Cond,stimuli/Soft/18.jpg,left
Fix2,stimuli/School/36.jpg,left
Cond,stimuli/Soft/38.jpg,right
Fix1,stimuli/Healthy/40.jpg,right
Fix1,stimuli/Healthy/69.jpg,right
Cond,stimuli/Soft/53.jpg,left
Fix2,stimuli/School/53.jpg,left
Fix1,stimuli/Healthy/45.jpg,right
Fix2,stimuli/School/0.jpg,left
Cond,stimuli/Soft/21.jpg,right
Fix2,stimuli/School/37.jpg,left
Fix2,stimuli/School/50.jpg,left
Fix2,stimuli/School/46.jpg,left
Cond,stimuli/Soft/42.jpg,right
Cond,stimuli/Soft/33.jpg,left
Cond,stimuli/Soft/47.jpg,right
Fix2,stimuli/School/5.jpg,left
Fix2,stimuli/School/1.jpg,left
Cond,stimuli/Soft/9.jpg,right
Cond,stimuli/Soft/12.jpg,left
Fix1,stimuli/Healthy/22.jpg,right
Cond,stimuli/Soft/50.jpg,left
Fix1,stimuli/Healthy/20.jpg,right
Fix2,stimuli/School/32.jpg,left
Fix1,stimuli/Healthy/5.jpg,right
Fix1,stimuli/Healthy/15.jpg,right
Fix1,stimuli/Healthy/61.jpg,right
Fix2,stimuli/School/55.jpg,left
Cond,stimuli/Soft/52.jpg,right
Fix2,stimuli/School/15.jpg,left
Fix2,stimuli/School/34.jpg,left
Fix2,stimuli/School/41.jpg,left
Cond,stimuli/Soft/2.jpg,right
Fix2,stimuli/School/40.jpg,left
Fix2,stimuli/School/19.jpg,left
Cond,stimuli/Soft/51.jpg,right
Fix1,stimuli/Healthy/23.jpg,right
Fix1,stimuli/Healthy/67.jpg,right
Fix1,stimuli/Healthy/38.jpg,right
Fix2,stimuli/School/26.jpg,left
Fix1,stimuli/Healthy/6.jpg,right
Fix1,stimuli/Healthy/0.jpg,right
Fix1,stimuli/Healthy/31.jpg,right
Cond,stimuli/Soft/29.jpg,left
Cond,stimuli/Soft/31.jpg,right
Fix1,stimuli/Healthy/48.jpg,right
Cond,stimuli/Soft/26.jpg,left
Fix1,stimuli/Healthy/53.jpg,right
Fix1,stimuli/Healthy/17.jpg,right
Cond,stimuli/Soft/45.jpg,left
Fix2,stimuli/School/28.jpg,left
Fix1,stimuli/Healthy/25.jpg,right
Fix1,stimuli/Healthy/55.jpg,right
Cond,stimuli/Soft/4.jpg,left
Fix1,stimuli/Healthy/7.jpg,right
Fix1,stimuli/Healthy/47.jpg,right
Fix2,stimuli/School/38.jpg,left
Cond,stimuli/Soft/1.jpg,right
Fix2,stimuli/School/22.jpg,left
Fix2,stimuli/School/49.jpg,left
Cond,stimuli/Soft/48.jpg,right
Cond,stimuli/Soft/56.jpg,left
Fix1,stimuli/Healthy/28.jpg,right
Cond,stimuli/Soft/40.jpg,left
Fix1,stimuli/Healthy/68.jpg,right
Fix2,stimuli/School/30.jpg,left
Cond,stimuli/Soft/13.jpg,right
Fix2,stimuli/School/2.jpg,left
Cond,stimuli/Soft/32.jpg,right
Cond,stimuli/Soft/58.jpg,left
Fix1,stimuli/Healthy/51.jpg,right
Cond,stimuli/Soft/10.jpg,left
Cond,stimuli/Soft/27.jpg,right
Cond,stimuli/Soft/30.jpg,left
Cond,stimuli/Soft/8.jpg,right
Cond,stimuli/Soft/46.jpg,left
Fix1,stimuli/Healthy/2.jpg,right
Fix1,stimuli/Healthy/30.jpg,right
Cond,stimuli/Soft/15.jpg,left
